country,status,item type,application,selling_price,duration,log_quantity,log_thickness,log_width
25,1,0,41.0,832.0,9,3.4824082692093525,1.0986122886681098,7.102499355774649
27,1,1,41.0,1266.0,100,5.055305523931813,-1.2039728043259361,7.003065458786462
25,1,0,41.0,830.0,9,3.630061612773687,1.3862943611198906,7.150701457592526
25,1,0,41.0,833.0,9,3.655413113237536,1.3862943611198906,7.077498053569231
27,1,1,41.0,1242.0,100,5.024445069353512,-1.2039728043259361,7.003065458786462
25,1,0,41.0,837.0,9,3.4749209269571497,1.0986122886681098,7.016609683894219
25,1,0,41.0,830.0,9,3.578982965077,1.0986122886681098,7.1853870155804165
27,1,1,41.0,1274.0,100,4.677035516013061,-1.2039728043259361,7.003065458786462
25,1,0,41.0,832.0,9,5.114998807312279,1.0986122886681098,7.116394144093465
25,1,0,41.0,843.0,9,3.590986527313139,1.3862943611198906,7.1308988302963465
27,1,1,41.0,1250.0,100,4.943445058313419,-1.1394342831883648,7.003065458786462
25,1,0,41.0,901.0,9,3.588379238317824,1.3862943611198906,7.069023426578259
25,1,0,41.0,878.0,9,3.625942165519018,0.9162907318741551,7.282761179605593
77,1,0,15.0,970.0,100,3.296692028026812,0.0,6.907755278982137
25,1,0,41.0,834.0,9,3.524515279374303,0.9162907318741551,7.19668657083435
25,1,0,41.0,869.0,9,3.4985298416424726,0.5877866649021191,7.077498053569231
77,1,0,15.0,965.0,100,3.517090585896702,0.0,7.1308988302963465
25,1,0,41.0,870.0,9,3.984996065126577,0.5877866649021191,7.081708586105575
25,1,0,41.0,873.0,9,3.392528312632385,1.6094379124341003,7.258412150595307
77,1,0,15.0,961.0,100,3.3872305084012493,0.6678293725756554,6.907755278982137
25,1,0,41.0,828.0,9,3.4954416617790085,1.3862943611198906,7.29641326877392
25,1,0,41.0,824.0,9,3.5140730774801487,1.3862943611198906,7.102499355774649
77,1,0,15.0,949.0,100,3.6110786051378994,0.4054651081081644,7.313220387090301
25,1,0,41.0,833.0,9,3.5185846388604283,1.6094379124341003,7.29641326877392
25,1,0,41.0,841.0,9,3.4247606475122025,1.0986122886681098,7.258412150595307
77,1,0,15.0,960.0,100,3.3052240085937847,0.4054651081081644,6.907755278982137
25,1,0,41.0,842.0,9,3.43811704429994,1.0986122886681098,7.272398392570047
25,1,0,41.0,842.0,9,3.508523200945053,0.6931471805599453,7.025538314638521
77,1,0,15.0,956.0,100,3.578490945089406,0.4054651081081644,7.1308988302963465
25,1,0,41.0,865.0,9,3.539580282291848,0.5596157879354227,7.122866658599083
32,1,1,10.0,1101.0,131,3.526248524226705,1.0986122886681098,7.313220387090301
25,1,0,41.0,874.0,9,3.4259313959970887,1.3862943611198906,7.064759027791802
77,1,0,15.0,954.0,100,3.7408809504797556,0.6678293725756554,7.313220387090301
25,1,0,41.0,967.0,9,2.058044360803546,1.5040773967762742,7.069023426578259
26,1,1,10.0,1103.0,162,4.901639728531477,0.9162907318741551,7.094234845924755
25,1,0,41.0,983.0,9,2.5761794311659876,1.6094379124341003,7.085901464365611
77,1,0,15.0,962.0,100,3.2837291521991023,1.0818051703517284,6.907755278982137
25,1,0,41.0,971.0,9,2.489139677869636,1.5040773967762742,6.937314081223682
27,0,1,41.0,1515.0,131,3.61637997003402,-0.6931471805599453,7.1308988302963465
25,1,0,41.0,968.0,9,2.2027655044518877,1.252762968495368,7.060476365999801
77,1,0,15.0,958.0,100,3.7434851088239607,1.0818051703517284,7.313220387090301
25,1,0,41.0,967.0,9,2.2844255616640563,1.252762968495368,7.240649694255466
27,0,1,41.0,1498.0,131,4.1857373181738255,-0.6931471805599453,7.1308988302963465
25,1,0,41.0,976.0,9,2.134970171900616,1.252762968495368,6.951772164398911
77,1,0,15.0,990.0,100,3.62731985451384,0.4054651081081644,7.313220387090301
25,1,0,41.0,961.0,9,3.5410522292867053,1.5040773967762742,7.064759027791802
27,0,1,10.0,1045.0,100,3.2933176454311974,0.6931471805599453,7.134890851565884
25,1,0,41.0,946.0,9,2.6953090131344086,1.791759469228055,7.038783541388542
77,1,0,15.0,996.0,100,3.588757360323781,1.0818051703517284,7.003065458786462
25,1,0,41.0,928.0,9,2.4383471019431484,0.9162907318741551,7.20414929203594
27,0,1,10.0,1041.0,100,3.5354673737465965,0.9162907318741551,7.134890851565884
25,1,0,41.0,925.0,9,2.66624470782779,1.0986122886681098,7.138866999945524
77,1,0,15.0,990.0,100,3.741687043565262,1.0818051703517284,7.313220387090301
25,1,0,41.0,958.0,9,2.3057748413334824,0.6931471805599453,7.275172319452771
27,0,1,10.0,1037.0,100,5.557446961647241,1.0986122886681098,7.134890851565884
25,1,0,41.0,967.0,9,3.928166355532474,1.0986122886681098,6.937314081223682
77,1,0,15.0,999.0,100,3.6397322657189397,0.8960880245566357,7.313220387090301
25,1,0,41.0,919.0,9,2.483535350820536,1.0986122886681098,7.228388451573604
27,0,1,10.0,1030.0,100,4.056463363625147,1.3862943611198906,7.134890851565884
25,1,0,41.0,970.0,9,2.389314110624023,0.9162907318741551,7.200424892944957
77,1,0,15.0,997.0,100,3.473228549559583,0.6678293725756554,7.1308988302963465
25,1,0,41.0,928.0,9,5.463789113012624,0.9162907318741551,7.064759027791802
27,0,1,10.0,1029.0,100,4.062894440232399,1.6094379124341003,7.134890851565884
25,1,0,41.0,1001.0,9,2.803730519669458,1.0986122886681098,7.094234845924755
77,1,0,15.0,995.0,100,4.26400604250631,0.6678293725756554,7.313220387090301
25,1,0,41.0,993.0,9,2.229688511579424,1.3862943611198906,7.150701457592526
27,0,1,10.0,949.0,100,4.610586337125437,0.6931471805599453,7.134890851565884
25,1,0,41.0,1001.0,9,2.166104868607069,1.0986122886681098,7.025538314638521
77,1,0,15.0,995.0,100,3.4642507824291924,0.6931471805599453,7.1308988302963465
25,1,0,41.0,995.0,9,2.7959462562042887,1.3862943611198906,7.122866658599083
27,0,1,10.0,937.0,100,3.5496547605073094,0.6931471805599453,7.078341579557671
25,1,0,41.0,998.0,9,2.5549342082461655,1.3862943611198906,7.247792581767846
77,1,0,15.0,996.0,100,3.247547736462749,0.6931471805599453,6.907755278982137
25,1,0,41.0,1004.0,9,2.4141402153963174,1.3862943611198906,6.993932975223189
27,0,1,10.0,945.0,100,3.5439545304465176,1.1939224684724346,7.1252830915107115
25,1,0,41.0,990.0,9,2.2504580221641333,1.3862943611198906,7.21890970761906
77,1,0,15.0,1051.0,100,4.619942709970433,1.0647107369924282,7.313220387090301
25,1,0,41.0,997.0,9,2.68272130587697,1.0986122886681098,7.2115567333138015
78,1,0,41.0,1066.0,9,3.022209772773883,-0.3285040669720361,7.1308988302963465
25,1,0,41.0,1004.0,9,5.734005322066735,0.6931471805599453,7.1308988302963465
77,1,0,15.0,1001.0,100,3.190884689187072,0.6931471805599453,7.313220387090301
25,1,0,41.0,998.0,9,3.545512139876973,1.0986122886681098,7.118826249062078
78,1,0,41.0,1096.0,9,4.2890361440839655,-0.6931471805599453,7.1308988302963465
25,1,0,41.0,1001.0,9,2.7844376419586783,1.0986122886681098,7.142827401161621
77,1,0,15.0,1048.0,100,3.9545628213759536,1.0647107369924282,7.1308988302963465
25,1,0,41.0,999.0,9,2.6366417487332208,1.0986122886681098,7.275864600546533
78,1,0,41.0,1061.0,9,3.0418115260443517,-0.3285040669720361,7.1308988302963465
25,1,0,41.0,994.0,9,2.800869464785617,1.0986122886681098,7.282761179605593
77,1,0,15.0,1097.0,100,5.983821550428344,-0.5978370007556204,6.907755278982137
25,1,0,41.0,982.0,9,2.7881487072189843,0.6931471805599453,7.222566018822171
78,1,0,41.0,1061.0,9,2.7139632849793456,-0.2613647641344075,7.1308988302963465
25,1,0,41.0,976.0,9,1.9881312513162857,0.6931471805599453,7.069023426578259
77,1,0,15.0,1013.0,100,3.955676562839724,1.0647107369924282,7.313220387090301
25,1,0,41.0,998.0,9,4.658555071572943,1.252762968495368,7.007600613951853
78,1,0,41.0,1044.0,9,2.8965354217660977,-0.030459207484708574,7.1308988302963465
25,1,0,41.0,991.0,9,3.5276372918489423,1.252762968495368,7.226209010100671
77,1,0,15.0,1020.0,100,4.0845645123969625,1.0647107369924282,7.1308988302963465
25,1,0,41.0,997.0,9,2.1265957417227344,1.252762968495368,7.233455418621439
78,1,0,41.0,1053.0,9,2.9600675205934976,-0.13926206733350766,7.1308988302963465
25,1,0,41.0,1011.0,9,2.7948069131674806,0.8109302162163288,6.877296071497429
77,1,0,15.0,1018.0,100,3.6776092904820423,2.0794415416798357,7.313220387090301
25,1,0,41.0,1004.0,9,2.369483309422032,1.5040773967762742,6.975413927455952
78,1,0,41.0,1068.0,9,2.67754392996707,-0.4942963218147801,7.1308988302963465
25,1,0,41.0,1009.0,9,2.5852055877466764,0.9162907318741551,7.126890808898808
77,1,0,15.0,997.0,100,3.6420530056047142,1.6094379124341003,7.313220387090301
25,1,0,41.0,979.0,9,2.569960390468558,1.252762968495368,7.047517221357296
78,1,0,41.0,1181.0,9,7.0616945927588795,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1013.0,9,2.796033937030958,0.8109302162163288,6.975413927455952
77,1,0,15.0,1007.0,100,3.5341044073268546,1.791759469228055,7.1308988302963465
25,1,0,41.0,1011.0,9,2.764105472889828,0.8109302162163288,7.060476365999801
78,1,0,41.0,1090.0,9,4.218598088512041,-0.3285040669720361,7.1276936993473985
25,1,0,41.0,992.0,9,2.675862199082079,1.1786549963416462,7.2078598714324755
77,1,0,15.0,991.0,100,3.4377489711283427,1.791759469228055,7.313220387090301
25,1,0,41.0,1003.0,9,2.7232645595497647,1.1786549963416462,7.102499355774649
78,1,0,41.0,1107.0,9,4.270528877953695,-0.3856624808119846,7.1276936993473985
25,1,0,41.0,997.0,9,2.5211151199520794,1.1786549963416462,7.261927092702751
77,1,0,15.0,968.0,100,3.8320224111511614,1.3862943611198906,7.313220387090301
25,1,0,41.0,1001.0,9,2.1896966437449272,1.0116009116784799,7.007600613951853
78,1,0,41.0,1099.0,9,4.255863890610112,-0.3285040669720361,7.1276936993473985
25,1,0,41.0,957.0,9,2.676654517459865,1.791759469228055,6.892641641172089
77,1,0,15.0,965.0,100,3.951055778421782,1.0986122886681098,7.313220387090301
25,1,0,41.0,979.0,9,2.8352568875393516,0.8109302162163288,7.0431599159883405
78,1,0,41.0,1050.0,9,2.7480549645000596,-0.12783337150988489,7.1308988302963465
25,1,0,41.0,996.0,9,2.3918320576942387,1.791759469228055,7.034387929915503
25,1,0,41.0,953.0,9,4.204361007846771,1.6094379124341003,7.016609683894219
78,1,0,41.0,1114.0,9,3.198961061396995,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,960.0,9,2.2876240296352948,1.6094379124341003,7.1308988302963465
25,1,0,41.0,953.0,9,2.720462569938133,1.6094379124341003,7.306531398939505
78,1,0,41.0,1112.0,9,3.196218682581895,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,993.0,9,2.6507114790077053,1.0986122886681098,7.22983877815125
25,1,0,41.0,988.0,9,2.1105605974517725,1.0986122886681098,7.289610521451167
78,1,0,41.0,1114.0,9,3.7109987434242666,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,984.0,9,2.0594249102889135,1.6094379124341003,7.150701457592526
25,1,0,41.0,976.0,9,4.477778226473414,1.252762968495368,7.029972911706386
78,1,0,41.0,1128.0,9,3.114276964854836,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,974.0,9,2.0432604208716563,1.0116009116784799,7.114769448366463
27,1,1,41.0,1176.0,100,4.950411789779772,-0.843970070294529,7.003065458786462
25,1,0,41.0,969.0,9,2.1225091420987683,1.0986122886681098,7.1853870155804165
78,1,0,41.0,1102.0,9,2.967265403757167,-0.3856624808119846,7.1276936993473985
25,1,0,41.0,962.0,9,2.465934295819509,1.0986122886681098,7.282761179605593
26,0,1,22.0,996.0,162,4.192826224222594,1.252762968495368,6.917705609835305
25,1,0,41.0,957.0,9,2.2095767444622663,1.3862943611198906,7.306531398939505
78,1,0,41.0,1104.0,9,3.0702345355723897,-0.3856624808119846,7.1276936993473985
25,1,0,41.0,963.0,9,2.7920121704262555,1.3862943611198906,6.942156705699469
26,0,1,22.0,1003.0,162,4.214958644311759,1.252762968495368,7.1308988302963465
25,1,0,41.0,960.0,9,2.2072777299657536,1.3862943611198906,7.222566018822171
78,1,0,41.0,1106.0,9,3.0317829154135136,-0.3856624808119846,7.1276936993473985
25,1,0,41.0,987.0,9,3.4038066209680053,0.9162907318741551,6.984716320118266
26,0,1,22.0,1001.0,162,4.245828520792524,1.252762968495368,7.313220387090301
25,1,0,41.0,986.0,9,3.400887499653685,0.9162907318741551,6.927557906278317
78,1,0,41.0,1092.0,9,3.1096331420079912,-0.3285040669720361,7.1276936993473985
25,1,0,41.0,986.0,9,2.0139324689093634,0.9162907318741551,7.034387929915503
26,0,1,22.0,1037.0,162,4.555730201686282,1.0986122886681098,6.917705609835305
25,1,0,41.0,963.0,9,2.6162839192668064,1.6094379124341003,6.961296045910167
78,1,0,41.0,1024.0,9,4.24646950419864,0.0,7.1308988302963465
25,1,0,41.0,960.0,9,2.3290235056663025,1.6094379124341003,7.134890851565884
26,0,1,22.0,1042.0,162,4.565346737130135,1.0986122886681098,7.1308988302963465
25,1,0,41.0,985.0,9,2.3931849100742877,0.9162907318741551,7.24422751560335
78,1,0,41.0,1177.0,9,5.410859328630177,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,967.0,9,3.8820236272572783,1.6094379124341003,7.069023426578259
26,0,1,22.0,1041.0,162,4.5935879934005355,1.0986122886681098,7.313220387090301
25,1,0,41.0,1004.0,9,2.3258156597551207,1.6094379124341003,6.75110146893676
78,1,0,41.0,1179.0,9,2.9212473686007954,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,975.0,9,3.2061025143748516,0.0,7.118826249062078
25,1,0,41.0,949.0,9,3.3794839814415583,0.4054651081081644,7.126890808898808
78,1,0,41.0,1188.0,9,2.7110286624126037,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,981.0,9,3.389476205614423,0.0,6.975413927455952
25,1,0,41.0,971.0,9,3.084392002140374,0.4054651081081644,7.146772179452637
78,1,0,41.0,1183.0,9,2.9564686958420374,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,976.0,9,3.067672930382817,0.0,7.1853870155804165
25,1,0,10.0,951.0,100,4.133781194050447,1.791759469228055,7.142827401161621
25,1,0,41.0,1099.0,9,2.734020701886205,0.6931471805599453,7.090076835776092
78,1,0,41.0,1174.0,9,2.905921387775634,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1095.0,9,2.756946399014945,0.6931471805599453,7.1276936993473985
25,1,0,10.0,962.0,100,4.125878543095916,1.6094379124341003,7.323170717943469
25,1,0,41.0,1014.0,9,2.6068209016886814,0.6931471805599453,7.186901020411631
78,1,0,41.0,1183.0,9,3.1092719839150695,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1005.0,9,2.5598550233483706,0.6931471805599453,7.1929342212158
25,1,0,10.0,963.0,100,4.4542079035155355,1.0986122886681098,7.323170717943469
25,1,0,41.0,980.0,9,4.2169868081777215,0.6931471805599453,7.150701457592526
78,1,0,41.0,1183.0,9,2.7269979807673055,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,974.0,9,2.405831634582375,0.6931471805599453,7.259116128097101
25,1,0,10.0,955.0,100,4.213766901042087,1.791759469228055,7.323170717943469
25,1,0,41.0,952.0,9,3.410463109251079,0.0,7.177782416195197
78,1,0,41.0,1185.0,9,3.14352354269715,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1033.0,9,3.2801234815463376,0.4054651081081644,7.1308988302963465
25,1,0,10.0,973.0,100,4.142339188447818,1.791759469228055,7.142827401161621
25,1,0,41.0,1025.0,9,3.145469905048827,0.5306282510621704,7.200424892944957
78,1,0,41.0,1179.0,9,3.182375819997294,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1031.0,9,3.0762465647837516,0.4054651081081644,7.106606137727303
25,1,0,10.0,982.0,100,2.464936029481785,1.791759469228055,7.355641102974253
25,1,0,41.0,1036.0,9,3.3238471567238346,0.47000362924573563,6.956545443151569
78,1,0,41.0,1185.0,9,2.710655421233976,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1032.0,9,3.379327871714891,0.47000362924573563,7.158513997329321
25,1,0,41.0,1033.0,9,3.0326140530525016,0.5596157879354227,7.114769448366463
78,1,0,41.0,1174.0,9,3.1766251423424245,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1032.0,9,3.157163177691783,0.5596157879354227,6.922643891475888
25,1,0,41.0,995.0,9,4.567427743214546,0.4054651081081644,7.150701457592526
78,1,0,41.0,1176.0,9,2.9995193963432287,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,996.0,9,4.564095318039713,0.4054651081081644,7.181591944611865
25,1,0,41.0,966.0,9,3.2586454992377742,0.4054651081081644,7.289610521451167
78,1,0,41.0,1190.0,9,3.1184089155191486,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1004.0,9,4.864547274052606,0.5596157879354227,7.181591944611865
28,1,1,56.0,961.0,100,5.995222956680081,0.6931471805599453,7.146772179452637
25,1,0,41.0,1001.0,9,5.314721913668507,0.5596157879354227,7.251344983372214
78,1,0,41.0,1192.0,9,4.227214955663956,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1001.0,9,5.529425201789588,0.5596157879354227,7.150701457592526
27,1,3,10.0,882.0,70,6.124488246909561,1.0986122886681098,7.050989447068045
25,1,0,41.0,1015.0,9,2.564567269090456,0.6931471805599453,7.222566018822171
78,1,0,41.0,1173.0,9,4.188014489517171,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1003.0,9,3.884374030486892,0.4054651081081644,7.1891677384203225
27,1,3,10.0,938.0,70,3.252746594870131,0.4054651081081644,6.937314081223682
25,1,0,41.0,1039.0,9,3.3584461367094884,0.22314355131420976,7.181591944611865
78,1,0,41.0,1108.0,9,2.8998372187436203,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,1026.0,9,3.163853546031158,0.5596157879354227,7.181591944611865
25,1,0,41.0,1143.0,9,3.101538570436601,0.1823215567939546,7.064759027791802
78,1,0,41.0,1094.0,9,3.740507411033234,-0.3856624808119846,7.1276936993473985
25,1,0,41.0,1144.0,9,3.3547157994156747,0.1823215567939546,7.064759027791802
25,1,0,41.0,1131.0,9,3.127720967580712,0.4054651081081644,7.016609683894219
78,1,0,41.0,1091.0,9,3.0264695359928377,-0.3285040669720361,7.1276936993473985
25,1,0,41.0,1140.0,9,3.2894388474491683,0.1823215567939546,6.86171134048073
25,1,0,41.0,1122.0,9,3.350573854860037,0.4054651081081644,6.802394763324311
78,1,0,41.0,1221.0,9,5.409233938797992,-0.6931471805599453,7.1276936993473985
25,1,0,41.0,1097.0,9,2.6571745619407126,0.6931471805599453,7.1308988302963465
25,1,0,41.0,957.0,9,3.2359712140372134,0.4054651081081644,7.222566018822171
78,1,0,41.0,1112.0,9,3.1548718923326766,-0.4942963218147801,7.1276936993473985
25,1,0,41.0,955.0,9,3.14368684623746,0.4054651081081644,7.237059026124737
25,1,0,41.0,966.0,9,3.288983884168675,0.22314355131420976,7.016609683894219
25,1,0,41.0,965.0,9,3.068047710003687,0.22314355131420976,7.069023426578259
25,1,0,41.0,936.0,9,3.1551925683941837,0.22314355131420976,7.0431599159883405
25,1,0,41.0,984.0,9,3.0193640153271737,0.5596157879354227,7.051855622955894
25,1,0,41.0,1014.0,9,2.3387201060369693,0.6931471805599453,7.2078598714324755
25,1,0,41.0,981.0,9,2.157393190844369,0.6931471805599453,7.251344983372214
25,1,0,41.0,974.0,9,4.249963134881621,0.6931471805599453,7.261225091971921
25,1,0,41.0,1045.0,9,4.498096353885958,0.5596157879354227,6.7912214627261855
25,1,0,41.0,1024.0,9,3.2842544307857184,0.4054651081081644,7.122866658599083
25,1,0,41.0,1029.0,9,3.3052053216970525,0.4054651081081644,7.114769448366463
27,1,3,10.0,857.0,70,0.5362013559526416,0.9162907318741551,7.122866658599083
25,1,0,41.0,1030.0,9,3.3679846919769076,0.5306282510621704,7.19668657083435
25,1,0,41.0,995.0,9,3.250533370778527,0.4054651081081644,7.029972911706386
27,1,3,10.0,804.0,70,2.274648894888111,1.0986122886681098,7.20414929203594
25,1,0,41.0,1028.0,9,3.1444716660247622,0.5596157879354227,7.3098814858247865
25,1,0,41.0,1043.0,9,3.147115642620685,0.22314355131420976,7.313220387090301
27,1,3,10.0,834.0,70,1.8941891236550221,0.5596157879354227,7.098375638590786
25,1,0,41.0,1030.0,9,3.3047415664013964,0.5007752879124892,7.251344983372214
27,0,1,26.0,1169.0,100,4.879401207309467,-0.7550225842780328,7.034387929915503
25,1,0,41.0,1030.0,9,3.3229116377345957,0.5596157879354227,6.98933526597456
27,1,3,10.0,946.0,70,1.2311729777707083,2.0781907597781832,7.313220387090301
25,1,0,41.0,1043.0,9,3.282068419277618,0.22314355131420976,7.1308988302963465
25,1,0,41.0,1028.0,9,3.2156049662375663,0.5596157879354227,6.942156705699469
27,1,3,10.0,800.0,70,3.502776605940141,0.3364722366212129,7.1308988302963465
25,1,0,41.0,1004.0,9,3.245126090808414,0.5596157879354227,7.24422751560335
27,0,1,26.0,1122.0,100,4.855543946201706,-0.6931471805599453,6.866933284461882
25,1,0,41.0,1000.0,9,3.0483002309633505,0.5596157879354227,7.282761179605593
27,1,3,10.0,828.0,70,1.2767711944727709,0.9162907318741551,6.907755278982137
25,1,0,41.0,1000.0,9,3.3445879736791437,0.5596157879354227,7.110696122978827
25,1,0,41.0,1139.0,9,3.3396605833767348,0.1823215567939546,6.86171134048073
27,1,3,10.0,853.0,70,0.4790739944535667,2.5649493574615367,7.600902459542082
25,1,0,41.0,1126.0,9,3.0825922017008236,0.4054651081081644,6.802394763324311
27,0,1,26.0,1117.0,100,4.828995991713823,-0.6931471805599453,7.122866658599083
25,1,0,41.0,965.0,9,2.3452656783039014,0.6931471805599453,7.007600613951853
27,1,3,10.0,971.0,70,2.1302852531388754,1.0986122886681098,7.1308988302963465
25,1,0,41.0,991.0,9,3.093227743870746,0.0,7.110696122978827
25,1,0,41.0,954.0,9,3.0655148084413817,0.4054651081081644,7.154615356913663
27,1,3,10.0,810.0,70,5.9603493456402825,0.9162907318741551,7.126890808898808
25,1,0,41.0,993.0,9,3.2059910025193776,0.4054651081081644,7.233455418621439
30,1,0,41.0,1037.7,9,4.066406874236169,-0.5108256237659907,7.126890808898808
25,1,0,41.0,968.0,9,4.822052764653893,0.4054651081081644,7.286191714702382
27,1,3,10.0,845.0,70,3.202428931561305,1.0986122886681098,7.600902459542082
25,1,0,41.0,991.0,9,3.2520446955853965,0.4054651081081644,6.932447891572509
30,1,0,41.0,1473.7,9,1.913445867509439,-1.1086626245216111,6.96979066990159
25,1,0,41.0,1013.0,9,2.523365319454756,0.6931471805599453,7.215239978730097
27,1,3,10.0,917.0,70,1.8180674581838214,0.4054651081081644,6.98933526597456
25,1,0,41.0,1027.0,9,3.3933400767312585,0.4054651081081644,7.226209010100671
30,1,0,41.0,1309.95,9,3.8631873370234118,-1.1086626245216111,6.96979066990159
25,1,0,41.0,1023.0,9,3.168428391165929,0.47000362924573563,7.22983877815125
27,1,3,10.0,958.0,70,1.2772521404627857,1.0986122886681098,7.025538314638521
25,1,0,41.0,1036.0,9,3.3543857635788927,0.5306282510621704,6.937314081223682
30,1,0,41.0,1259.81,9,6.476010007358722,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1024.0,9,3.25796317682158,0.4054651081081644,7.126890808898808
27,1,3,10.0,829.0,70,6.007924315330303,0.4054651081081644,7.1308988302963465
25,1,0,41.0,1023.0,9,3.345802565768732,0.4054651081081644,7.272398392570047
30,1,0,41.0,1254.11,9,5.37522512570915,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1032.0,9,3.288678660778722,0.5877866649021191,7.19668657083435
27,1,3,10.0,871.0,70,1.4316101153207015,1.0986122886681098,7.166265974133638
25,1,0,41.0,1029.0,9,3.0510262732869182,0.47000362924573563,7.233455418621439
30,1,0,41.0,1252.41,9,4.5228280858116765,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1000.0,9,3.1967375369511393,0.4054651081081644,7.226209010100671
77,1,1,10.0,1077.0,100,3.5838046543021167,0.6931471805599453,7.1308988302963465
25,1,0,41.0,1034.0,9,3.1977080536589426,0.5596157879354227,6.993932975223189
30,1,0,41.0,1252.41,9,4.482608749738183,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1027.0,9,3.0908789031665305,0.5596157879354227,7.21890970761906
77,1,1,10.0,1094.0,100,3.4746259650836078,0.0,7.313220387090301
25,1,0,41.0,1030.0,9,3.1834618787901015,0.5596157879354227,7.029972911706386
30,1,0,41.0,1257.11,9,4.267997917501737,-0.7657178733947807,7.059617628291383
25,1,0,41.0,993.0,9,4.989708071319561,0.4054651081081644,7.306531398939505
77,1,1,10.0,1100.0,100,3.6418413105596668,0.0,7.1308988302963465
25,1,0,41.0,1112.0,9,2.1046618019908814,0.6931471805599453,7.3098814858247865
30,1,0,41.0,1257.81,9,2.2243277477787196,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1112.0,9,2.724220565856286,0.6931471805599453,7.3098814858247865
77,1,1,10.0,1081.0,100,3.4882772197804908,0.4054651081081644,7.1308988302963465
25,1,0,41.0,1013.0,9,3.3680373381048136,0.22314355131420976,7.170119543449628
30,1,0,41.0,1258.81,9,1.300191363428832,-0.7657178733947807,7.059617628291383
25,1,0,41.0,1019.0,9,3.1587719795241562,0.0,7.177782416195197
77,1,1,10.0,1088.0,100,3.6639319675522035,0.4054651081081644,6.907755278982137
25,1,0,41.0,971.0,9,3.274778599300609,0.0,7.177782416195197
30,1,0,41.0,1254.41,9,1.8328961286361212,-0.7657178733947807,7.095893221097532
25,1,0,41.0,1034.0,9,3.041202993984806,0.0,7.129297548929373
77,1,1,10.0,1112.0,100,3.471168498866258,-0.2231435513142097,7.1308988302963465
25,1,0,41.0,1019.0,9,3.366166012327629,0.0,6.912742820493176
30,1,0,41.0,1255.81,9,5.5936446978879735,-0.7657178733947807,7.095893221097532
25,1,0,41.0,1041.0,9,3.088133122173741,0.0,7.098375638590786
27,1,3,10.0,877.0,70,5.785834946323522,1.0986122886681098,7.050989447068045
25,1,0,41.0,1000.0,9,3.0443444656968652,0.4054651081081644,7.02108396428914
30,1,0,41.0,1251.11,9,0.8323726434035168,-0.7657178733947807,7.095893221097532
25,1,0,41.0,1025.0,9,3.361564051580883,0.22314355131420976,7.233455418621439
27,1,3,10.0,932.0,70,5.735524652762025,0.4054651081081644,6.937314081223682
25,1,0,41.0,1110.0,9,2.7939580731764115,0.6931471805599453,6.877296071497429
30,1,0,41.0,1257.81,9,-0.045943837543088485,-0.7657178733947807,7.095893221097532
25,1,0,41.0,1115.0,9,2.5030643383126057,0.6931471805599453,6.877296071497429
25,1,0,41.0,1113.0,9,2.5999924935125187,0.6931471805599453,6.877296071497429
30,1,0,41.0,1252.41,9,2.1891689180199334,-0.7657178733947807,7.095893221097532
25,1,0,41.0,1115.0,9,2.6140535140884187,0.6931471805599453,7.1308988302963465
28,1,0,10.0,885.0,131,3.9831232621514996,1.0986122886681098,7.313220387090301
30,1,0,41.0,1256.81,9,3.3000556112380406,-0.7657178733947807,7.095893221097532
28,1,0,10.0,880.0,131,3.477798308582226,1.0986122886681098,7.1308988302963465
28,1,0,10.0,885.0,131,3.4314021541843673,0.6931471805599453,7.313220387090301
30,1,0,41.0,1257.81,9,1.5276095083867158,-0.7657178733947807,7.095893221097532
28,1,0,10.0,891.0,131,3.492989427052404,0.6931471805599453,6.907755278982137
28,1,0,10.0,886.0,131,4.048863829488452,0.6931471805599453,7.1308988302963465
